,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X600031.SH,X002475.SZ,X000338.SZ,X002236.SZ,X000625.SZ,X601877.SH,X600487.SH,X002456.SZ,X002241.SZ,X002008.SZ,X600066.SH,X000100.SZ,X600809.SH,X300136.SZ,X002508.SZ,X300124.SZ,X300003.SZ,X002294.SZ,X600522.SH,X600867.SH,X600271.SH,X600089.SH,X000157.SZ,X002085.SZ,X000981.SZ,X000596.SZ,X600177.SH,X600699.SH,X600566.SH,X600498.SH,X002179.SZ,X300142.SZ,X600118.SH,X000661.SZ,X002129.SZ,X002049.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,-0.0724317965771824,0,0.553716706626986,0,0.253245507021528,0,0.10965890913319,0,0,0,0,0,0,0,0,-0.118244855940583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359432295989712,0,0,0,0,0,0.0467844277842798,0,-0.0273130784896705,0.046315486694156,0,0,0,0,0,0
X600104.SH,0,0,0,0,0.148919834147759,0,0,0.0784859092692098,0,0,0,0,0.159841455547768,0,0.0666460106161798,0,0,0,0,0,0,0,0,0,0.102149443453358,0,0,0,0,0.0180187216648672,0,0,0.13229557370222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.029069841922385,0.0322264046103124,0,0,0,0,0,0
X002415.SZ,0,0.0301380912703117,0,0,0,0,0,0,0,0,0.0930241098630977,0,0,0.0596625518527233,0,0,0.0231538582809076,0,0.0706551100500473,0.261626262491035,2.71050543121376e-20,0,0.293602861310284,0,0,0,0,0.0248656008536725,0.0192727828287049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909508486748758,0.00251802584421747,0,0,0,-0.00424427994070945,0,0,0,0,0,0,0
X000858.SZ,0.135129980844728,0,0,0,0.0654476249295211,0,0,0.0128659455605149,0,0,0,0.33550825959842,0,0,0,0,0,0,0,0,0,0,0.0289937061562534,0,0,0.298452682063816,0,0,0,0,0,0,0,-0.0132983825047329,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.142853884335163,0,0.000853356122960371,0,0,0,0,0,0,0
X000651.SZ,0,0.109575302032545,0,0.220900896256607,0,0,0,0.0833217472339303,0.0253565666805489,0,0,0,0,0,0,0,0.00455045636840676,0,0,0,0,0,-3.46944695195361e-18,0,3.46944695195361e-18,0,0,0,0,0,0,0.0392013071597164,0.139850110910347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00191196966624022,0.0220374650188275,0,0,0,0,0,0
X600276.SH,0.0356612896793631,0,0,0,0,0,0,0.0334305962358178,0,0.0776059138056331,0.306422498219922,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.0525980293339152,0,0,0,0,0.0127078459700738,0,0,0.138181551543676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667362004930291,0,0,0,-0.125525173618945,0,0,-0.0190683774522254,0.0527479528587319,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.498531834338418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153854124694986,0,0,0.275201165885145,0.0734998227142483,0,0.0239464666548146,0.0480926330342357,0,0,0,0,0,0.0810044054756575,0,0,0,0,0,0,0,0,0,0,0.281612141062816,0,-0.0503755571769726,0.123733792493116,0,0,0,0,0,0
X002304.SZ,0.26711468247389,0,0,0.219594718247038,0,0,0.0574443122691628,0,0,0,0.0119262900886139,0.122100045740851,0.103096801583293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000397838597179104,0,0,0,0,0,0,-0.00947096382992498,0,0,0,0,0,0,0
X000063.SZ,0,0,0,-0.0185888672433598,0,0,0.202136092350943,0,0,0,0,0,0,0,0,0,0.231652718163589,0,0,0,-0.0389236238844642,0.0822491868622785,0,0,0,0,0,0,0,0,0,0.116493080490014,0,0.140114240178487,0,0,0,0,0,0,0,0,0.497720848280715,0,0,0,0,0,0.208532379280455,0,0,-0.020420318359969,0.0102921485346067,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.059164418749358,0,0,0,0,0,0,0.237686579650172,0.176183900857794,0,0,0,0,0,0,-0.108912596550186,0,0,0.298676232284237,0,0,0,0,0.00863599229069685,0,0.0517273590113738,0,0,0,0,0,0,0,0,0.124781107564283,0,0,0,0,0.127173189300677,0,0,0,0,-0.0548758837622512,0,0,-0.00343718622155524,-0.0125377788170887,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.15966613213177,0.13256234565233,0,0,0,0,0,0,0,0,0,0,0.315934634789304,0,0.105696276193305,0,0,0,0,0,0,0,0.0764393188451823,0,0,0,0,0,0,0,0,0,0,0,0.0520068635355721,0,0,0,0.102555225769611,0,0,0,0.211757999950992,0.110584087220906,0.19971799625909,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0.396569363953392,0,0,0,0,0,0,0,0,0,0,0,0,0.196971299353486,0,0,0,0,0,0.0144014581992576,0,0,0,0.00831249598144137,0,0,0,0,0,0,0,0,0,0,0,0.111659376481465,0,0,0,0,0,0,0,0,0,0,0,0,0.00558589767717153,0,0,0,0,0,0,0
X600741.SH,0,0,0,0.00213109958738231,0,0,0,0.107565413431805,0,0.133983029784643,0,0,0,-0.134956903368218,0,-0.100846365216107,0,0,0.0395928072760423,0,0,0.0759451417185213,0,0,0,0,0.0857920178212442,0,0,0,0.0975973279847829,0,0,0,0,0,0.394171208413852,0,0,0,0,0,0,0,0,-0.0572363922459152,0.0860011398255807,-0.127705807798675,0,0,0,0,0.0329832001371864,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.0510314097954931,0,0,0,0,0,0,0,0,0,0,0,0.0346390034769379,0,0,0,0,0.263666812128329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0394936945606439,0.24298270628133,0,-0.00308244179823115,0.059057611490163,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728342141023661,0,0,0,0.258136628588481,0,0.175822271947975,0,0,0,0.177787770916988,0,0,0,0,0,0,0,0,0,0,0,0.0421399923501726,0,0,-0.0153412976082616,0.0404000830590508,0,0,0,0.0969627860172165,0,0,0,0,0.00856949487082815,0.0304981161689967,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107705612961557,-0.00858729952590655,0,0,0,-0.178457316061575,0.00621372281911054,0,0,0,0,0,4.33680868994202e-19,0,0.131241742033312,0.219630518180159,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256215485325065,0,-0.0818537187391839,0,0,0.155845876502503,0.010151117601478,0.215173612362552,0,-0.0203838300872872,0.0940204990347782,0,0,0,0,0,0
X002236.SZ,-0.156856841335936,0,0.552222954640118,0,0,0.00982935768415015,0,0.0705903703132255,0,0.0301469469146966,0.143291624878191,0,0,0,0,0,0,0,0.00730750271096586,0.0908677387464677,0.119152309088383,0,0,0,0,0,0.109631025058898,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0947190376818178,0,0,0,0,0,0,0,0,0,0
X000625.SZ,-0.130076114618514,0,0,-0.0557836852897141,0,0,0,0,-0.0279875840900237,0,0.0487130957784951,0,0.0572275246770604,0,0,0,0,0,0,0,-0.0981750555089313,0,0.0944382746723926,0,0,0,0,0.0881838873957036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185446387688219,0,0,0.0568795158037799,0.0977680882825596,0,0,-0.0168242778226385,0.0321221517762547,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242920993750434,0,0,0,0.0196233097319837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416291144320114,0,0.0532952112214498,0,0.294287874249047,0,0,0,0,0,0,0.0338655359370582,0.000849288051697358,0,0,0,0,0,0
X600487.SH,0,0,0.1830541244407,0,0,0,0,0,0.123250757002371,0,0,0,0,0,0,0,0,0,0.236379767703118,0,0,0,0,0.238350522884476,0,0,0,0,0,0,0,0.0465449335516494,0,0,0,0,0,0,0,0,0,0,0.140912471544906,0,0,0,0,0.0584406856513241,0,0.210614909023362,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0.0101891875838027,0,0,0,0.573294395080627,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.129734765292966,0,0,0,0,0,0,-0.281341183474217,0,0,0,0,0,0,0.180709569369407,0,0,0,0,0,0.186229143080842,-0.127437276728729,0.0923299629512065,0,0,-0.00598249241982311,0,-0.0795678577911442,0,0,0,0,0
X002241.SZ,0,0,0.0236247623542068,0,0,0,0,0,0,0,0,0,0,0,0.303851348611935,-0.0086896665017746,0,0,0,0.0331761504572963,0,0,0,0,0,0,0,0,0,0,0,0.169280304660516,0,0,0,0,0,0,0,0,-0.0834573857055238,0,0,0,0,0,0.0387568371901602,0,0.073794555975778,0,0,0,0.0440166454941888,0,0,0,0,0,0
