,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X600690.SH,X002415.SZ,X000651.SZ,X003816.SZ,X600809.SH,X002371.SZ,X000568.SZ,X000725.SZ,X600031.SH,X600104.SH,X000063.SZ,X000625.SZ,X300124.SZ,X002304.SZ,X000338.SZ,X002179.SZ,X000596.SZ,X000100.SZ,X300014.SZ,X002241.SZ,X002463.SZ,X600089.SH,X000157.SZ,X002028.SZ,X600372.SH,X600066.SH,X600741.SH,X600584.SH,X600703.SH,X600418.SH,X000977.SZ,X002236.SZ,X600522.SH,X600183.SH,X601877.SH,X002049.SZ,X000921.SZ,X000800.SZ,X601799.SH,X600487.SH,X002294.SZ,X002180.SZ,X002074.SZ,X000661.SZ,X000400.SZ,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0473210253334681,0,0,0,0,0,0,0.133071847798165,0,0.278706162289115,0,0,0,0,0,0,0,0,0,0.0182623479301697,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.0879432474194425,0,0.0959552511278889,0,0,0,0,0,0.00847930951674723,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228276017040826,-0.104556418971602,0,0,0,0,0,0
X000858.SZ,0.225455446182693,0,0.0230429100989665,0,0,0,0,0,0.246690261718022,0,0,0,0,0,0,0,0,0,0,0.074041546773511,0.201838245180738,0,0,0,-0.116666273238802,0,0,0,0,0,0,0,0,-0.0284374784480742,0,0,0,0,0,0,0.0434548788000198,0,0,0,0,0.00677150856799754,0,0,1.0842021724855e-19,0.113066353362056,0,0.0313402072906211,0.0231845727504667,0,0,0,-0.0340312661963982,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.0638619452452636,0,0,0,0,0,-0.0872541360323399,0,0,0,0,-0.0241865320415188,0,0.151378889007868,-0.0607873964097363,0,0,0,0,0,0,0.35881497834317,-0.120909899218416,0,0.373301005865464,0,0.058084805901785,-0.253951604386167,0.0655335224837918,-0.118099019380554,0,0,0,-0.0392072811779512,0,0
X002475.SZ,0,0,0,0,0,0.0998130754046715,0,-0.0838557710888204,-0.0907296440605584,0,0,0,0,-0.370743699022238,0,0,-0.0953593151150686,0,0,-0.124761425361803,0,0,0,0.595707481119033,0.114872700110139,0,0,0.166442012061505,0,0,0,0.16770493535507,0,2.16840434497101e-19,0.0169194786743055,0,0,0,0,0,0.00121939862758117,0,0,0.0362639351869077,0,0,0,0,0,0,0,-0.0673543257482155,0,0,0,0,-0.011221278584452,0,0
X600690.SH,0,0,0,0,0,0,0.468824615142922,0,0,0,0,0.0804978470006701,0,0,0,0,0,0,0.0784227756249228,0,0,0,0.0639175018251814,0.0242193210799416,0,0,0,0,0,0,0,0,0,0,0,0,0.0164470361457341,0,0.0201738108045835,0,0.233545111908303,0,0,0,0,0,0,0,0.0423512870306306,0.0907276860006927,0,-0.0197301245663004,0.0143052589071839,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.196965034882869,0,0.00115831193190122,0,0,0,0,0,0.161762295322573,0,0,0.0757143101623136,0,0,0,0,0.0311749786690851,0,0,0,0,0,-0.198791150704779,0,0,0,0,0,0,0,0,0,0,0,0,0.26497694282724,0,0,0.132209185373068,0,0,-0.0246914150272837,0,0.0125143892384016,0,0,0,0.0404716849045076,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.150842735379812,0,0,-0.0593607109912705,0,0,0.129622069408376,0,0.0669534730101325,0,0,0.0391344772353702,0,0,0,-0.0592750403806788,0,0,0,0,0,0.139634864107414,0,0.0399781508123868,0,0.0529091387842921,0,0,0,0,0,0,0,0,0,0,0.0706426658299167,0,0,0,0,0,0,0,0,0,0,0,-0.0628230526569825,0.0752538538287448,0,0,-0.0123183203248328,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.310002541765453,0,0,0,0,-0.082791443689601,0,0,0,0,0,-0.133482100003821,0,0,0,0,0,0,-0.0596325380301827,0,0,0,0,0,0,0,-0.153709360313235,0,0,0,-0.0536169988111385,0.253051967147131,0,0,-0.0276198402948557,0,0
X600809.SH,0,0,0,0,0,0,0,0.0191270243433742,0,0,0.265991252873959,0,0,0,0,0,0,0,0.015696840339369,-0.00288960481681826,0.515829503591305,0,0,0,0,0,0,0,0.193163047675526,0.0357893302237212,0,0,0,-1.73472347597681e-18,-0.0630704120849678,0,0,0,0,0,-0.0746746981857011,0,0,-0.124291448806046,0,0,0,0,0,0,0,-0.0219093752566215,0,0,0,0,-0.00852590204799296,0,0
X002371.SZ,0,0,0,0,0,0,0,-0.132937396245932,0.110957455823157,0,0,0,-0.12221971380314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236670496453882,0,0.0428001270549758,0,0,0.232217237937368,0,0,0,0,0,0,0,0,0,0,0,0,0.0237972601649444,0.304692863106987,0.0243853366749563,-0.0162552234989545,0,0,0,-0.0319590542550101,0,0
