,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X600690.SH,X000063.SZ,X600703.SH,X000568.SZ,X000625.SZ,X600741.SH,X002236.SZ,X002475.SZ,X002241.SZ,X600031.SH,X600066.SH,X002456.SZ,X000338.SZ,X002508.SZ,X000100.SZ,X601877.SH,X300124.SZ,X300136.SZ,X300003.SZ,X600177.SH,X600522.SH,X600271.SH,X002008.SZ,X002294.SZ,X000157.SZ,X002007.SZ,X002085.SZ,X600118.SH,X600089.SH,X600487.SH,X600566.SH,X600699.SH,X600867.SH,X600809.SH,X600372.SH,X000559.SZ,X300115.SZ,X000623.SZ,X000596.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0,0,0,0.157466361430814,0,0,0,0,0.054596602493866,0,0,0,0,0,0,0,0,-0.010540367526623,0,0,0,0,0,0,0,0,0,0.152738585650172,0,0.175865784596632,0.0437199975814822,0,0,0,0.187224268305174,0,0,0,0,0.257347289285973,0,0,0.0122097150152823,-0.0189194154180695,0,0,0,0,0,0
X600104.SH,0,0,0,0.179073189956699,0,0,0,0,0.123424234002268,0,0,0,0,0.495054261979727,0,0,-0.105496834350978,0,0,1.73472347597681e-18,0,0,0,0,0,-0.0300900710322337,0,0,0,0,0,0,0,0,-0.0654121770076796,0,0,0,0.175733516643427,0,0,0,0,0,-0.130686808315772,0,-0.0225914115752177,0,0,0.0129952242596207,-0.00986603109253812,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.118261932086375,3.46944695195361e-18,0.0146284560894048,0,0,0,0,0.0773360309113287,0,0,0.273427712782109,0,0,0,0,0,0,0.100852857596822,0,0,0,0,0,0,0.0129450363047834,0.0693345616151665,0,0,0,0,0,0,0,0,0.16421130572376,-0.310347457727478,0,0,0,-0.141985090272156,0,0,0,-0.000855627229051323,0,0,0.0258993946345012,0,0,0,0,0,0
X000651.SZ,0.0797748461514044,0,0,0,0,0,0.0299989857570361,0,0.218030796149624,0.166070919086656,0.094316174247021,0,0.0012930804893873,0,0,0,0,0,0,0,0,0.11968668640906,0,0,0,0.0556226769941257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00981765497229672,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.0252899237869941,0,0,0,0,0.607770248122233,0,0,0.0994630050943466,0,0,0,0,0,0,0,0,0.0889708207736513,0,0,0.0142353634653308,0,0,0,0,0,0,0,0,0,0.00431767591239591,0,0,0,0,0,0,0,0,0,0,0,0,-0.000736819991152242,-0.00180483837017839,0,0,0,0,0,0
X600276.SH,0,0.171904331648541,0.0226188401591775,0,0.0633610650403573,0,0,0,0,0,0,0,0,0,0,0,0,-0.131691177812477,0,0,0,0,0,0,0,0,0,0,0,-0.0475134501755305,0,0,0,0,0,0,0,0,0,0,0,0,-0.0472741697540238,-0.169162102222004,-0.0102822975655059,0,0.0138233931739324,0,0,0.0115719085403045,0.0197299525706207,0,0,0,0,0,0
X000725.SZ,0,0,0.340768436712752,0,0,0,0,0,0,0,0,0,0,0,-0.0474849315663835,-0.126759234936616,0,0,0,0,0.110796579832027,0,0,0,0,0,0,0,0,0.294955130094409,0,0,0,0,0.321534185132121,0,0.377167890406263,0.0132263171868501,0,0,0,0,0.201000741273496,0,0,0,0,0,0,0.00378794397778881,0.0168144831853775,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0.374310456678186,0,-0.141948640658245,0,0,0,0,0,0.0237358866453904,0,0,0,0,0,0,0,0,0,0.247026968031062,0,0,0,0,0,0,0,0,0,-0.00949614722230676,0,0.179183733385588,-0.0836176729268756,0,0.0180340893583743,-0.181194171973442,0,-0.35010289775173,0,0.721352538876409,0,0,0,0.0496048698052088,0,0,0,-0.426244325767245,0,0
X600690.SH,0,0.627601968682956,0,0.0317808628424895,0,0,0,0.045129073574441,0,0,0,0,0,0.00800604504696338,0.0547533774716239,0,0,0,0,0,0,0,0.0168446632926975,0,0,0.0180532122674059,0,0,0,0,0,0,0,0,0,0,0,0.0486567871030897,0,0,0,0,0,0,0.0982650013760987,0,0,0,0,0,-0.000274594416276776,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.0600669046815456,-0.00363505505903063,0,0,0.0881863439175123,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795756093333384,0,0,0,0,0,0.00736732029741012,-0.167955073145555,0,0,0,0,0,0.0721539363398931,0,0,0,0,0.08079885564475,0,0.271122907563269,0,-0.013045459835856,0,0,0,-0.0154655377210051,0,0,0,0,0,0
X600703.SH,0,0,0.130472869579468,0,0,0,0.0711622928673871,0,0,0.0650143955797021,0,0,0,0,0,0,0,0,0,0.053336220891729,0,0,0,0,0,0,0,0,0,0,0.00989239319213917,0,0,0,0,0,0,0.195105687033334,0,0,0,0,-0.0167724799789071,0,0,0,0,0,0,0.0171051847551058,0,0,0,0,0,0,0
X000568.SZ,0,0,-8.67361737988404e-19,0,0.695673109842606,0,0,0,0,0,-0.00436137157019907,0,0,0,0,0,0,0,0,0,0,0.0310973029760069,0,0,0,0,0,0,0.0198589473546729,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-0.0186152847001582,0,0,0,0,0,0,0.128749278402103,0,0,0.00618861737966123,-0.00686432006730236,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.0282630562324696,0,0.107821380781816,0,0,0,0,0.0975856948961299,0.064845689421508,0,0,0.0089093257315963,0.627606927799263,-0.260277376880994,0,0,0,0,0,0,0.130761923702284,0,0,0,0,0,0,0,0,0,0.0104780122765869,0,-0.087497231291285,0,0,0,0,0,0,0,-0.0766761708792149,0,0,-0.0486917841686588,0.0483841710894272,0,0,0,0,0,0
X600741.SH,0,0.363690560221467,0,0,0.099400187515622,0.155691796435968,0,0.0645213878342014,0.0911459005347742,0.00803478466349936,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190127326412532,0.0162471874669228,0,0,0.0403467669537103,0,0,0,0,0,0,0,-0.025652084854362,0.0145426822644044,0,0,0,0,0,0
X002236.SZ,0,0,0.487706569196302,0.130692684808424,0,0,-0.333860101335836,0,0,0,0,0,0,-0.0205799339482352,0,0.339436040320234,0,0,0.368843305787921,0,0,0,0.035572899077503,0,0,-0.149066456112675,0,0,0,0,0.0329046970536182,0,0,0,0,0,0,0,0,0,0,0,-0.00421735913578767,0,0.493480604541996,0,0,-0.0286314552414079,0,1.0842021724855e-19,-0.0368001584015551,0,0,0,0.223972817100645,0,0
X002475.SZ,0,0,0.0190194546777558,0,0,-0.0494854179146118,0,0,0,0.0616937019842276,0,0,0,0,0.0127898481998081,0,0.221118683692916,0,0,0,0,1.73472347597681e-18,0,0,0,0.297809096355683,0,0,0,0,0.0163985701839877,0,0,0,0,0,0,0,0.147429306975312,0,0,0,0,0,0,0,0,0,0,0.0112399095979939,0.012105054502062,0,0,0,0,0,0
X002241.SZ,0,-0.255124825274612,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693193392571951,0,0,0,0.365522756621385,0,0.190060431353175,0,0,0,0,0,0,-0.182069215497972,0.135993710104321,0.0976051797880077,0,0,0,0,0,-0.323376152861039,0,0.0196771554312315,0,0,0,0,0.190808733769303,0.289083104026241,0,0,0.050460018439163,0,0,0.0291968799615785,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.0907006506222374,0,0,-0.00654306178411672,0.297467854935486,0,0.0711469004040736,0,0,0,0,0,0,0,0,0,-0.120162999069321,0.0670789282366583,0,0,0,0,0,0,0,0,0.284415434729029,0,0,0,0,0,0.085665818723177,0.196348701913713,0,0,0,0,0,0,0,0.074930432884024,0,0.00230719761662027,-0.0184241360405375,0,0,0,0,0,0
X600066.SH,0,0,0,0.236410842495424,0,0,-0.0527233909874318,0,0,0,0,-0.136014958719393,0.0578010952833877,0,0.222933423903499,-0.364206191974215,0,0,0,0,0,0.116384423347104,0,0,0.00746109355234639,0,0,0,0.0322279896901482,0,0,0,0,0,-0.188420036231664,0,-0.237432190659454,0,0,0.0188165406216077,0,0,0,0,-0.0215378236414187,0,0,0,0,-0.00817643195980636,0.00756517195662049,0,0,0,0,0,0
X002456.SZ,-0.0490533490456155,0,0,0,0,0,0,0.0558515114098993,0,0,0.108748995373647,0,0,0,0.247067896727399,0,0,0,0.0709466022017763,0,0,0,0,0,0,0,0,0,0,0,0.30910802437954,0,0,0,0,0,0,0.0488661598679204,0,0,0,0.0815959652206849,0,0,0.206587253224104,0.106691496967937,0,0.152280600813361,0,0.0317302098249642,0,0,0,0,0,0,0
X000338.SZ,0,-0.115235510190672,0,-0.432010929005664,0,0,0.318671001016108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260428584183368,0.0673493816989248,0.169853522903832,0,0,0,0,0,0,0.0759400719437536,0,0,0,0,0.0827769647929913,-0.0173077972396116,0.105165563620388,0,0,0,0,0,0,0,0,0,0,-0.021418845500083,0,0,0,-0.116738617964122,0,0
X002508.SZ,0,0,0,0.355053431094401,0,0,-0.0396109376301731,0,0,0,0,0.131394720641739,0,0,0,0.22098485271299,0.0342219166606265,0,0.146573271819807,0,0,0,0,0,0,0,0,0,0.0263855355979532,-0.05167213134367,0.276590273635965,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0589505899422331,0,0,0,0,0,0.0100410546834979,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0452021411879016,0,0,0.0482141593105701,0,0,0.172514770536472,0,0,0,-0.0269968939489674,0,0,0,0.0970585609723971,0,0,0.143199761675657,0,0,0,0.0377618135667376,0,0,0,0,0.0300842285266943,0.0270008541015667,0,0.00213295070106049,0,0,0,0,0,0,0,0,0.0324312992100874,-0.0337521163242777,0,0,0,0,0,0
X601877.SH,0,0,0,0.0937342651695963,0,0,0,0.363010077631657,0,0,0,0,0.032171820185499,0,0,0.162473935988084,0,0,0,-0.236615187562529,0.678875333170881,0,0,0,0,0.0445113685104249,0,0,0,0.35792540916389,0,0,0.141305785273786,0,0,0,-6.93889390390723e-18,0.0548972444404356,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,-0.00825744357043729,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.198841632433214,0,0,0,0.103210992296907,0,0,0,0.372653101912268,0,0,0,0,0,0,0,0,0,0,0,-0.0584296720612824,0,0,0,0,0,0,0,8.25850444881143e-05,0.0379515048835538,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0.0475943232798867,0.0996215201513133,-0.0773307054948179,0,0.0357590363073031,0,0,0,0.166036531151161,0,0.0191171633819085,0,0.102250059755587,0,0,0,0,0,0,-0.0375654525469328,0,0.00508463041404427,0,0.187420190204888,0,0,0,-0.0349398433664128,0,0,0.120905709697628,0.145309817950161,0,0,0,0,0,0.221697280675433,0,-3.46944695195361e-18,0,0,-0.0184262209828365,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.168739169330474,0,0.109077236159123,0,0,0.0839793832661502,-0.0410120471116102,0,0,0.184930752672814,0,0,0,0,0,0.00650832260445837,0,0,0,0,0.136562140004155,-0.190617805826061,0,0,0,0,0,0,0,0,-0.126307668877287,0,0,-0.0281050785103581,0,0,0,0.0423580936797241,0,0,0.0263581769512143,0,0,0,0,0.00829013556513974,0.0157072893493664,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0.0759035446721433,0,0,0,0,-0.0118011346725715,0.00326017400244733,0,-0.0356618540753952,-0.00768934514700571,0,0,0,0,0,0,0,0,0,0,0,0,0.0115253017273377,0,0,0,0.0561176639448853,0,-0.0436557767084561,0,0,0.113172111584335,0,0,-0.0405115379827679,0,0,0,0,0.00821866593003625,-0.0582024618745479,0,0,0.00402102023964225,-0.0117504044952144,0,0,0,0,0,0
